Code,Year,Fertility Rate
SLV,1971,6.13
SLV,1972,6.032
SLV,1973,5.929
SLV,1974,5.822
SLV,1975,5.705
SLV,1976,5.59
SLV,1977,5.473
SLV,1978,5.357
SLV,1979,5.234
SLV,1980,5.107
SLV,1981,4.986
SLV,1982,4.826
SLV,1983,4.65
SLV,1984,4.478
SLV,1985,4.316
SLV,1986,4.194
SLV,1987,4.175
SLV,1988,4.103
SLV,1989,4.033
SLV,1990,3.964
SLV,1991,3.889
SLV,1992,3.802
SLV,1993,3.691
SLV,1994,3.613
SLV,1995,3.568
SLV,1996,3.482
SLV,1997,3.377
SLV,1998,3.342
SLV,1999,3.217
SLV,2000,3.076
SLV,2001,2.93
SLV,2002,2.775
SLV,2003,2.636
SLV,2004,2.516
SLV,2005,2.44
SLV,2006,2.395
SLV,2007,2.354
SLV,2008,2.291
SLV,2009,2.261
SLV,2010,2.239
SLV,2011,2.224
SLV,2012,2.187
SLV,2013,2.154
SLV,2014,2.126
SLV,2015,2.067
SLV,2016,1.965
SLV,2017,1.896
SLV,2018,1.849
SLV,2019,1.838
SLV,2020,1.819
SLV,2021,1.803
SLV,2022,1.785
SLV,2023,1.775
GNQ,1950,5.676
GNQ,1951,5.673
GNQ,1952,5.668
GNQ,1953,5.663
GNQ,1954,5.659
GNQ,1955,5.655
GNQ,1956,5.652
GNQ,1957,5.649
GNQ,1958,5.648
GNQ,1959,5.649
GNQ,1960,5.653
GNQ,1961,5.661
GNQ,1962,5.673
GNQ,1963,5.69
GNQ,1964,5.711
GNQ,1965,5.734
GNQ,1966,5.756
GNQ,1967,5.776
GNQ,1968,5.791
GNQ,1969,5.802
GNQ,1970,5.808
GNQ,1971,5.808
GNQ,1972,5.805
GNQ,1973,5.8
GNQ,1974,5.795
GNQ,1975,5.791
GNQ,1976,5.791
GNQ,1977,5.795
GNQ,1978,5.804
GNQ,1979,5.817
GNQ,1980,5.835
GNQ,1981,5.856
GNQ,1982,5.88
GNQ,1983,5.903
GNQ,1984,5.926
GNQ,1985,5.946
GNQ,1986,5.962
GNQ,1987,5.974
GNQ,1988,5.982
GNQ,1989,5.986
GNQ,1990,5.987
GNQ,1991,5.985
GNQ,1992,5.984
GNQ,1993,5.981
GNQ,1994,5.978
GNQ,1995,5.971
GNQ,1996,5.96
GNQ,1997,5.941
GNQ,1998,5.914
GNQ,1999,5.878
GNQ,2000,5.834
GNQ,2001,5.785
GNQ,2002,5.731
GNQ,2003,5.675
GNQ,2004,5.618
GNQ,2005,5.559
GNQ,2006,5.498
GNQ,2007,5.433
GNQ,2008,5.363
GNQ,2009,5.288
GNQ,2010,5.209
GNQ,2011,5.126
GNQ,2012,5.04
GNQ,2013,4.952
GNQ,2014,4.863
GNQ,2015,4.774
GNQ,2016,4.686
GNQ,2017,4.599
GNQ,2018,4.513
GNQ,2019,4.429
GNQ,2020,4.346
GNQ,2021,4.266
GNQ,2022,4.17
GNQ,2023,4.081
ERI,1950,6.522
ERI,1951,6.515
ERI,1952,6.522
ERI,1953,6.526
ERI,1954,6.505
ERI,1955,6.488
ERI,1956,6.478
ERI,1957,6.495
ERI,1958,6.49
ERI,1959,6.507
ERI,1960,6.483
ERI,1961,6.474
ERI,1962,6.496
ERI,1963,6.481
ERI,1964,6.487
ERI,1965,6.494
ERI,1966,6.497
ERI,1967,6.504
ERI,1968,6.503
ERI,1969,6.503
ERI,1970,6.541
ERI,1971,6.541
ERI,1972,6.538
ERI,1973,6.548
ERI,1974,6.567
ERI,1975,6.586
ERI,1976,6.603
ERI,1977,6.608
ERI,1978,6.607
ERI,1979,6.621
ERI,1980,6.614
ERI,1981,6.622
ERI,1982,6.634
ERI,1983,6.646
ERI,1984,6.623
ERI,1985,6.587
ERI,1986,6.555
ERI,1987,6.52
ERI,1988,6.467
ERI,1989,6.413
ERI,1990,6.338
ERI,1991,6.242
ERI,1992,6.156
ERI,1993,6.069
ERI,1994,6.005
ERI,1995,5.939
ERI,1996,5.841
ERI,1997,5.743
ERI,1998,5.633
ERI,1999,5.516
ERI,2000,5.397
ERI,2001,5.306
ERI,2002,5.233
ERI,2003,5.143
ERI,2004,5.036
ERI,2005,4.934
ERI,2006,4.881
ERI,2007,4.812
ERI,2008,4.737
ERI,2009,4.656
ERI,2010,4.571
ERI,2011,4.486
ERI,2012,4.407
ERI,2013,4.335
ERI,2014,4.273
ERI,2015,4.217
ERI,2016,4.164
ERI,2017,4.112
ERI,2018,4.056
ERI,2019,3.997
ERI,2020,3.933
ERI,2021,3.867
ERI,2022,3.786
ERI,2023,3.713
EST,1950,2.273
EST,1951,2.273
EST,1952,2.258
EST,1953,2.127
EST,1954,2.161
EST,1955,2.109
EST,1956,1.973
EST,1957,1.924
EST,1958,1.917
EST,1959,1.954
EST,1960,1.984
EST,1961,1.986
EST,1962,1.957
EST,1963,1.904
EST,1964,1.95
EST,1965,1.899
EST,1966,1.884
EST,1967,1.903
EST,1968,2.02
EST,1969,2.116
EST,1970,2.171
EST,1971,2.204
EST,1972,2.154
EST,1973,2.085
EST,1974,2.08
EST,1975,2.044
EST,1976,2.056
EST,1977,2.055
EST,1978,2.019
EST,1979,2.008
EST,1980,2.025
EST,1981,2.078
EST,1982,2.09
EST,1983,2.168
EST,1984,2.177
EST,1985,2.127
EST,1986,2.172
EST,1987,2.261
EST,1988,2.266
EST,1989,2.209
EST,1990,2.042
EST,1991,1.802
EST,1992,1.697
EST,1993,1.486
EST,1994,1.41
EST,1995,1.372
EST,1996,1.361
EST,1997,1.306
EST,1998,1.272
EST,1999,1.293
EST,2000,1.347
EST,2001,1.315
EST,2002,1.353
EST,2003,1.365
EST,2004,1.465
EST,2005,1.515
EST,2006,1.583
EST,2007,1.685
EST,2008,1.719
EST,2009,1.701
EST,2010,1.716
EST,2011,1.616
EST,2012,1.561
EST,2013,1.524
EST,2014,1.543
EST,2015,1.58
EST,2016,1.603
EST,2017,1.596
EST,2018,1.67
EST,2019,1.661
EST,2020,1.588
EST,2021,1.594
EST,2022,1.41
EST,2023,1.35
SWZ,1950,6.732
SWZ,1951,6.721
SWZ,1952,6.702
SWZ,1953,6.689
SWZ,1954,6.682
SWZ,1955,6.682
SWZ,1956,6.687
SWZ,1957,6.697
SWZ,1958,6.712
SWZ,1959,6.731
SWZ,1960,6.752
SWZ,1961,6.774
SWZ,1962,6.794
SWZ,1963,6.804
SWZ,1964,6.789
SWZ,1965,6.794
SWZ,1966,6.802
SWZ,1967,6.766
SWZ,1968,6.761
SWZ,1969,6.761
SWZ,1970,6.749
SWZ,1971,6.739
SWZ,1972,6.722
SWZ,1973,6.715
SWZ,1974,6.71
SWZ,1975,6.707
SWZ,1976,6.701
SWZ,1977,6.676
SWZ,1978,6.647
SWZ,1979,6.607
SWZ,1980,6.574
SWZ,1981,6.539
SWZ,1982,6.491
SWZ,1983,6.432
SWZ,1984,6.36
SWZ,1985,6.282
SWZ,1986,6.106
SWZ,1987,5.902
SWZ,1988,5.693
SWZ,1989,5.479
SWZ,1990,5.295
SWZ,1991,5.132
SWZ,1992,4.981
SWZ,1993,4.815
SWZ,1994,4.662
SWZ,1995,4.523
SWZ,1996,4.378
SWZ,1997,4.235
SWZ,1998,4.125
SWZ,1999,4.089
SWZ,2000,4.03
SWZ,2001,3.944
SWZ,2002,3.854
SWZ,2003,3.796
SWZ,2004,3.76
SWZ,2005,3.704
SWZ,2006,3.632
SWZ,2007,3.58
SWZ,2008,3.567
SWZ,2009,3.504
SWZ,2010,3.375
SWZ,2011,3.317
SWZ,2012,3.266
SWZ,2013,3.237
SWZ,2014,3.181
SWZ,2015,3.122
SWZ,2016,3.068
SWZ,2017,3.018
SWZ,2018,2.971
SWZ,2019,2.925
SWZ,2020,2.888
SWZ,2021,2.841
SWZ,2022,2.801
SWZ,2023,2.753
ETH,1950,6.433
ETH,1951,6.429
ETH,1952,6.435
ETH,1953,6.449
ETH,1954,6.459
ETH,1955,6.457
ETH,1956,6.458
ETH,1957,6.464
ETH,1958,6.473
ETH,1959,6.494
ETH,1960,6.514
ETH,1961,6.533
ETH,1962,6.561
ETH,1963,6.586
ETH,1964,6.612
ETH,1965,6.63
ETH,1966,6.661
ETH,1967,6.684
ETH,1968,6.7
ETH,1969,6.719
ETH,1970,6.782
ETH,1971,6.838
ETH,1972,6.895
ETH,1973,6.962
ETH,1974,7.018
ETH,1975,7.079
ETH,1976,7.129
ETH,1977,7.189
ETH,1978,7.229
ETH,1979,7.248
ETH,1980,7.287
ETH,1981,7.313
ETH,1982,7.337
ETH,1983,7.351
ETH,1984,7.356
ETH,1985,7.338
ETH,1986,7.318
ETH,1987,7.293
ETH,1988,7.262
ETH,1989,7.229
ETH,1990,7.196
ETH,1991,7.161
ETH,1992,7.125
ETH,1993,7.088
ETH,1994,7.051
ETH,1995,6.998
ETH,1996,6.928
ETH,1997,6.869
ETH,1998,6.792
ETH,1999,6.721
ETH,2000,6.654
ETH,2001,6.579
ETH,2002,6.499
ETH,2003,6.4
ETH,2004,6.301
ETH,2005,6.194
ETH,2006,6.047
ETH,2007,5.887
ETH,2008,5.695
ETH,2009,5.488
ETH,2010,5.282
ETH,2011,5.08
ETH,2012,4.887
ETH,2013,4.708
ETH,2014,4.605
ETH,2015,4.529
ETH,2016,4.473
ETH,2017,4.401
ETH,2018,4.371
ETH,2019,4.347
ETH,2020,4.274
ETH,2021,4.177
ETH,2022,4.082
ETH,2023,3.989
,1950,2.7
,1951,2.66
,1952,2.645
,1953,2.622
,1954,2.626
,1955,2.624
,1956,2.61
,1957,2.614
,1958,2.597
,1959,2.603
,1960,2.592
,1961,2.57
,1962,2.519
,1963,2.517
,1964,2.493
,1965,2.436
,1966,2.42
,1967,2.417
,1968,2.372
,1969,2.326
,1970,2.283
,1971,2.272
,1972,2.213
,1973,2.139
,1974,2.128
,1975,2.069
,1976,2.034
,1977,1.994
,1978,1.962
,1979,1.942
,1980,1.928
,1981,1.89
,1982,1.886
,1983,1.884
,1984,1.857
,1985,1.834
,1986,1.852
,1987,1.844
,1988,1.82
,1989,1.76
,1990,1.722
,1991,1.656
,1992,1.587
,1993,1.516
,1994,1.486
,1995,1.452
,1996,1.44
,1997,1.426
,1998,1.415
,1999,1.397
,2000,1.41
,2001,1.401
,2002,1.418
,2003,1.443
,2004,1.465
,2005,1.462
,2006,1.49
,2007,1.535
,2008,1.593
,2009,1.601
,2010,1.606
,2011,1.587
,2012,1.612
,2013,1.592
,2014,1.608
,2015,1.605
,2016,1.611
,2017,1.557
,2018,1.522
,2019,1.486
,2020,1.465
,2021,1.473
,2022,1.41
,2023,1.395
FLK,1950,2.557
FLK,1951,2.659
FLK,1952,2.746
FLK,1953,2.826
FLK,1954,2.909
FLK,1955,2.984
FLK,1956,2.992
FLK,1957,2.996
FLK,1958,3.032
FLK,1959,3.118
FLK,1960,3.227
FLK,1961,3.162
FLK,1962,3.066
FLK,1963,2.999
FLK,1964,2.977
FLK,1965,2.989
FLK,1966,2.973
FLK,1967,2.985
FLK,1968,3.036
FLK,1969,3.04
FLK,1970,3
FLK,1971,2.954
FLK,1972,2.916
FLK,1973,2.873
FLK,1974,2.752
FLK,1975,2.637
FLK,1976,2.547
FLK,1977,2.468
FLK,1978,2.387
FLK,1979,2.308
FLK,1980,2.239
FLK,1981,2.151
FLK,1982,2.055
FLK,1983,1.955
FLK,1984,1.869
FLK,1985,1.835
FLK,1986,1.798
FLK,1987,1.743
FLK,1988,1.676
FLK,1989,1.613
FLK,1990,1.603
FLK,1991,1.592
FLK,1992,1.564
FLK,1993,1.516
FLK,1994,1.461
FLK,1995,1.461
FLK,1996,1.471
FLK,1997,1.473
FLK,1998,1.468
FLK,1999,1.469
FLK,2000,1.503
FLK,2001,1.525
FLK,2002,1.545
FLK,2003,1.554
FLK,2004,1.557
FLK,2005,1.57
FLK,2006,1.587
FLK,2007,1.604
FLK,2008,1.615
FLK,2009,1.622
FLK,2010,1.628
FLK,2011,1.649
FLK,2012,1.669
FLK,2013,1.686
FLK,2014,1.703
FLK,2015,1.71
FLK,2016,1.711
FLK,2017,1.708
FLK,2018,1.705
FLK,2019,1.701
FLK,2020,1.702
FLK,2021,1.701
FLK,2022,1.69
FLK,2023,1.685
FRO,1950,3.846
FRO,1951,3.854
FRO,1952,3.632
FRO,1953,3.538
FRO,1954,3.515
FRO,1955,3.615
FRO,1956,3.659
FRO,1957,3.831
FRO,1958,3.966
FRO,1959,3.984
FRO,1960,3.854
FRO,1961,3.757
FRO,1962,3.835
FRO,1963,3.896
FRO,1964,3.975
FRO,1965,4.086
FRO,1966,4.044
FRO,1967,3.978
FRO,1968,3.856
FRO,1969,3.564
FRO,1970,3.415
FRO,1971,3.222
FRO,1972,3.252
FRO,1973,3.218
FRO,1974,3.066
FRO,1975,2.902
FRO,1976,2.742
FRO,1977,2.683
FRO,1978,2.605
FRO,1979,2.684
FRO,1980,2.473
FRO,1981,2.462
FRO,1982,2.341
FRO,1983,2.168
FRO,1984,2.17
FRO,1985,2.282
FRO,1986,2.4
FRO,1987,2.375
FRO,1988,2.569
FRO,1989,2.711
FRO,1990,2.782
FRO,1991,2.63
FRO,1992,2.528
FRO,1993,2.503
FRO,1994,2.399
FRO,1995,2.457
FRO,1996,2.577
FRO,1997,2.503
FRO,1998,2.338
FRO,1999,2.338
FRO,2000,2.56
FRO,2001,2.354
FRO,2002,2.544
FRO,2003,2.542
FRO,2004,2.591
FRO,2005,2.631
FRO,2006,2.511
FRO,2007,2.563
FRO,2008,2.568
FRO,2009,2.391
FRO,2010,2.499
FRO,2011,2.332
FRO,2012,2.557
FRO,2013,2.538
FRO,2014,2.555
FRO,2015,2.42
FRO,2016,2.49
FRO,2017,2.495
FRO,2018,2.434
FRO,2019,2.399
FRO,2020,2.359
FRO,2021,2.292
FRO,2022,2.261
FRO,2023,2.24
FJI,1950,6.518
FJI,1951,6.539
FJI,1952,6.537
FJI,1953,6.543
FJI,1954,6.553
FJI,1955,6.568
FJI,1956,6.602
FJI,1957,6.571
FJI,1958,6.529
FJI,1959,6.47
FJI,1960,6.364
FJI,1961,6.284
FJI,1962,6.198
FJI,1963,6.088
FJI,1964,5.96
FJI,1965,5.763
FJI,1966,5.546
FJI,1967,5.333
FJI,1968,5.113
FJI,1969,4.905
FJI,1970,4.708
FJI,1971,4.51
FJI,1972,4.316
FJI,1973,4.158
FJI,1974,4.068
FJI,1975,4.104
FJI,1976,4.123
FJI,1977,4.108
FJI,1978,4.098
FJI,1979,4.078
FJI,1980,4.038
FJI,1981,3.991
FJI,1982,3.941
FJI,1983,3.877
FJI,1984,3.796
FJI,1985,3.663
FJI,1986,3.535
FJI,1987,3.478
FJI,1988,3.432
FJI,1989,3.398
FJI,1990,3.386
FJI,1991,3.365
FJI,1992,3.331
FJI,1993,3.293
FJI,1994,3.258
FJI,1995,3.251
FJI,1996,3.248
FJI,1997,3.188
FJI,1998,3.118
FJI,1999,3.051
FJI,2000,2.992
FJI,2001,2.973
FJI,2002,2.968
FJI,2003,2.957
FJI,2004,2.941
FJI,2005,2.917
FJI,2006,2.905
FJI,2007,2.872
FJI,2008,2.819
FJI,2009,2.76
FJI,2010,2.696
FJI,2011,2.631
FJI,2012,2.612
FJI,2013,2.604
FJI,2014,2.591
FJI,2015,2.567
FJI,2016,2.518
FJI,2017,2.461
FJI,2018,2.419
FJI,2019,2.385
FJI,2020,2.357
FJI,2021,2.332
FJI,2022,2.305
FJI,2023,2.281
FIN,1950,3.153
FIN,1951,3.012
FIN,1952,3.051
FIN,1953,2.956
FIN,1954,2.927
FIN,1955,2.93
FIN,1956,2.91
FIN,1957,2.851
FIN,1958,2.682
FIN,1959,2.737
FIN,1960,2.719
FIN,1961,2.711
FIN,1962,2.68
FIN,1963,2.675
FIN,1964,2.589
FIN,1965,2.475
FIN,1966,2.404
FIN,1967,2.316
FIN,1968,2.135
FIN,1969,1.93
FIN,1970,1.822
FIN,1971,1.685
FIN,1972,1.575
FIN,1973,1.501
FIN,1974,1.609
FIN,1975,1.678
FIN,1976,1.701
FIN,1977,1.678
FIN,1978,1.642
FIN,1979,1.634
FIN,1980,1.63
FIN,1981,1.645
FIN,1982,1.71
FIN,1983,1.73
FIN,1984,1.692
FIN,1985,1.64
FIN,1986,1.597
FIN,1987,1.592
FIN,1988,1.685
FIN,1989,1.708
FIN,1990,1.776
FIN,1991,1.794
FIN,1992,1.84
FIN,1993,1.815
FIN,1994,1.839
FIN,1995,1.805
FIN,1996,1.772
FIN,1997,1.742
FIN,1998,1.702
FIN,1999,1.729
FIN,2000,1.726
FIN,2001,1.722
FIN,2002,1.718
FIN,2003,1.756
FIN,2004,1.795
FIN,2005,1.801
FIN,2006,1.832
FIN,2007,1.828
FIN,2008,1.843
FIN,2009,1.86
FIN,2010,1.863
FIN,2011,1.826
FIN,2012,1.797
FIN,2013,1.745
FIN,2014,1.706
FIN,2015,1.645
FIN,2016,1.565
FIN,2017,1.487
FIN,2018,1.407
FIN,2019,1.351
FIN,2020,1.374
FIN,2021,1.461
FIN,2022,1.318
FIN,2023,1.28
FRA,1950,2.965
FRA,1951,2.818
FRA,1952,2.779
FRA,1953,2.702
FRA,1954,2.713
FRA,1955,2.699
FRA,1956,2.693
FRA,1957,2.71
FRA,1958,2.689
FRA,1959,2.746
FRA,1960,2.735
FRA,1961,2.829
FRA,1962,2.788
FRA,1963,2.873
FRA,1964,2.88
FRA,1965,2.826
FRA,1966,2.781
FRA,1967,2.649
FRA,1968,2.571
FRA,1969,2.526
FRA,1970,2.481
FRA,1971,2.499
FRA,1972,2.427
FRA,1973,2.32
FRA,1974,2.125
FRA,1975,1.935
FRA,1976,1.832
FRA,1977,1.868
FRA,1978,1.83
FRA,1979,1.863
FRA,1980,1.951
FRA,1981,1.947
FRA,1982,1.917
FRA,1983,1.79
FRA,1984,1.806
FRA,1985,1.816
FRA,1986,1.832
FRA,1987,1.804
FRA,1988,1.808
FRA,1989,1.791
FRA,1990,1.782
FRA,1991,1.773
FRA,1992,1.735
FRA,1993,1.661
FRA,1994,1.665
FRA,1995,1.718
FRA,1996,1.74
FRA,1997,1.73
FRA,1998,1.764
FRA,1999,1.793
FRA,2000,1.876
FRA,2001,1.879
FRA,2002,1.865
FRA,2003,1.873
FRA,2004,1.898
FRA,2005,1.916
FRA,2006,1.974
FRA,2007,1.952
FRA,2008,1.987
FRA,2009,1.99
FRA,2010,2.017
FRA,2011,1.995
FRA,2012,1.99
FRA,2013,1.973
FRA,2014,1.974
FRA,2015,1.927
FRA,2016,1.892
FRA,2017,1.859
FRA,2018,1.837
FRA,2019,1.826
FRA,2020,1.785
FRA,2021,1.799
FRA,2022,1.76
FRA,2023,1.639
GUF,1950,4.905
GUF,1951,4.907
GUF,1952,4.906
GUF,1953,5.001
GUF,1954,5.133
GUF,1955,5.234
GUF,1956,5.255
GUF,1957,5.251
GUF,1958,5.197
GUF,1959,5.218
GUF,1960,5.216
GUF,1961,5.124
GUF,1962,5.104
GUF,1963,5.166
GUF,1964,5.286
GUF,1965,5.183
GUF,1966,5.043
GUF,1967,4.934
GUF,1968,4.856
GUF,1969,4.782
GUF,1970,4.716
GUF,1971,4.6
GUF,1972,4.42
GUF,1973,4.073
GUF,1974,3.78
GUF,1975,3.568
GUF,1976,3.42
GUF,1977,3.383
GUF,1978,3.37
GUF,1979,3.358
GUF,1980,3.351
GUF,1981,3.388
GUF,1982,3.431
GUF,1983,3.459
GUF,1984,3.406
GUF,1985,3.375
GUF,1986,3.384
GUF,1987,3.408
GUF,1988,3.455
GUF,1989,3.582
GUF,1990,3.736
GUF,1991,3.868
GUF,1992,3.891
GUF,1993,3.855
GUF,1994,3.822
GUF,1995,3.76
GUF,1996,3.714
GUF,1997,3.663
GUF,1998,3.742
GUF,1999,3.801
GUF,2000,3.958
GUF,2001,3.777
GUF,2002,3.717
GUF,2003,3.766
GUF,2004,3.47
GUF,2005,3.78
GUF,2006,3.824
GUF,2007,3.782
GUF,2008,3.57
GUF,2009,3.49
GUF,2010,3.429
GUF,2011,3.481
GUF,2012,3.617
GUF,2013,3.471
GUF,2014,3.473
GUF,2015,3.547
GUF,2016,3.641
GUF,2017,3.884
GUF,2018,3.785
GUF,2019,3.732
GUF,2020,3.662
GUF,2021,3.708
GUF,2022,3.436
GUF,2023,3.388
PYF,1950,5.475
PYF,1951,5.595
PYF,1952,5.713
PYF,1953,5.827
PYF,1954,5.943
PYF,1955,6.003
PYF,1956,5.989
PYF,1957,5.987
PYF,1958,5.977
PYF,1959,5.966
PYF,1960,5.931
PYF,1961,5.946
PYF,1962,5.968
PYF,1963,5.975
PYF,1964,5.98
PYF,1965,6
PYF,1966,5.981
PYF,1967,5.951
PYF,1968,5.9
PYF,1969,5.818
PYF,1970,5.628
PYF,1971,5.446
PYF,1972,5.272
PYF,1973,5.091
PYF,1974,4.906
PYF,1975,4.713
PYF,1976,4.512
PYF,1977,4.366
PYF,1978,4.045
PYF,1979,3.941
PYF,1980,3.935
PYF,1981,3.934
PYF,1982,3.797
PYF,1983,3.743
PYF,1984,3.834
PYF,1985,3.862
PYF,1986,3.714
PYF,1987,3.622
PYF,1988,3.748
PYF,1989,3.49
PYF,1990,3.434
PYF,1991,3.259
PYF,1992,3.15
PYF,1993,3.084
PYF,1994,2.942
PYF,1995,2.781
PYF,1996,2.716
PYF,1997,2.59
PYF,1998,2.49
PYF,1999,2.581
PYF,2000,2.596
PYF,2001,2.523
PYF,2002,2.425
PYF,2003,2.26
PYF,2004,2.198
PYF,2005,2.181
PYF,2006,2.217
PYF,2007,2.122
PYF,2008,2.195
PYF,2009,2.148
PYF,2010,2.165
PYF,2011,2.061
PYF,2012,2.026
PYF,2013,1.937
PYF,2014,1.957
PYF,2015,1.872
PYF,2016,1.763
PYF,2017,1.669
PYF,2018,1.645
PYF,2019,1.567
PYF,2020,1.57
PYF,2021,1.532
PYF,2022,1.515
PYF,2023,1.501
GAB,1950,3.948
GAB,1951,3.953
GAB,1952,3.969
GAB,1953,3.992
GAB,1954,4.025
GAB,1955,4.066
GAB,1956,4.115
GAB,1957,4.172
GAB,1958,4.25
GAB,1959,4.336
GAB,1960,4.422
GAB,1961,4.504
GAB,1962,4.587
GAB,1963,4.649
GAB,1964,4.713
GAB,1965,4.785
GAB,1966,4.861
GAB,1967,4.919
GAB,1968,4.984
GAB,1969,5.049
GAB,1970,5.097
GAB,1971,5.163
GAB,1972,5.237
GAB,1973,5.287
GAB,1974,5.327
GAB,1975,5.391
GAB,1976,5.457
GAB,1977,5.516
GAB,1978,5.568
GAB,1979,5.608
GAB,1980,5.664
GAB,1981,5.726
GAB,1982,5.74
GAB,1983,5.759
GAB,1984,5.733
GAB,1985,5.713
GAB,1986,5.688
GAB,1987,5.667
GAB,1988,5.623
GAB,1989,5.55
GAB,1990,5.459
GAB,1991,5.373
GAB,1992,5.289
GAB,1993,5.186
GAB,1994,5.044
GAB,1995,4.884
GAB,1996,4.742
GAB,1997,4.657
GAB,1998,4.576
GAB,1999,4.502
GAB,2000,4.469
GAB,2001,4.417
GAB,2002,4.36
GAB,2003,4.299
GAB,2004,4.252
GAB,2005,4.21
GAB,2006,4.17
GAB,2007,4.142
GAB,2008,4.118
GAB,2009,4.138
GAB,2010,4.153
GAB,2011,4.151
GAB,2012,4.086
GAB,2013,4.019
GAB,2014,3.953
GAB,2015,3.921
GAB,2016,3.921
GAB,2017,3.913
GAB,2018,3.908
GAB,2019,3.884
GAB,2020,3.831
GAB,2021,3.776
GAB,2022,3.712
GAB,2023,3.647
GMB,1950,6.353
GMB,1951,6.354
GMB,1952,6.354
GMB,1953,6.351
GMB,1954,6.344
GMB,1955,6.334
GMB,1956,6.32
GMB,1957,6.304
GMB,1958,6.285
GMB,1959,6.266
GMB,1960,6.246
GMB,1961,6.228
GMB,1962,6.213
GMB,1963,6.202
GMB,1964,6.195
GMB,1965,6.192
GMB,1966,6.183
GMB,1967,6.206
GMB,1968,6.221
GMB,1969,6.246
GMB,1970,6.257
GMB,1971,6.33
GMB,1972,6.366
GMB,1973,6.405
GMB,1974,6.415
GMB,1975,6.428
GMB,1976,6.434
GMB,1977,6.433
GMB,1978,6.421
GMB,1979,6.411
GMB,1980,6.414
GMB,1981,6.399
GMB,1982,6.396
GMB,1983,6.393
GMB,1984,6.385
GMB,1985,6.357
GMB,1986,6.344
GMB,1987,6.3
GMB,1988,6.258
GMB,1989,6.254
GMB,1990,6.246
GMB,1991,6.191
GMB,1992,6.111
GMB,1993,6.034
GMB,1994,6.035
GMB,1995,5.994
GMB,1996,5.925
GMB,1997,5.851
GMB,1998,5.818
GMB,1999,5.772
GMB,2000,5.716
GMB,2001,5.67
GMB,2002,5.656
GMB,2003,5.656
GMB,2004,5.683
GMB,2005,5.708
GMB,2006,5.736
GMB,2007,5.685
GMB,2008,5.625
GMB,2009,5.574
GMB,2010,5.558
GMB,2011,5.542
GMB,2012,5.519
GMB,2013,5.392
GMB,2014,5.197
GMB,2015,5.003
GMB,2016,4.809
GMB,2017,4.614
GMB,2018,4.42
GMB,2019,4.33
GMB,2020,4.248
GMB,2021,4.165
GMB,2022,4.078
GMB,2023,4.006
GEO,1950,2.983
GEO,1951,2.924
GEO,1952,2.87
GEO,1953,2.845
GEO,1954,2.833
GEO,1955,2.851
GEO,1956,2.881
GEO,1957,2.905
GEO,1958,2.923
GEO,1959,2.936
GEO,1960,2.942
GEO,1961,2.943
GEO,1962,2.937
GEO,1963,2.949
GEO,1964,2.891
GEO,1965,2.774
GEO,1966,2.728
GEO,1967,2.743
GEO,1968,2.689
GEO,1969,2.687
GEO,1970,2.695
GEO,1971,2.707
GEO,1972,2.674
GEO,1973,2.617
GEO,1974,2.565
GEO,1975,2.552
GEO,1976,2.51
GEO,1977,2.441
GEO,1978,2.417
GEO,1979,2.382
GEO,1980,2.347
GEO,1981,2.33
GEO,1982,2.312
GEO,1983,2.339
GEO,1984,2.378
GEO,1985,2.399
GEO,1986,2.38
GEO,1987,2.319
GEO,1988,2.318
GEO,1989,2.322
GEO,1990,2.306
GEO,1991,2.208
GEO,1992,2.045
GEO,1993,1.912
GEO,1994,1.835
GEO,1995,1.807
GEO,1996,1.759
GEO,1997,1.728
GEO,1998,1.703
GEO,1999,1.643
GEO,2000,1.609
GEO,2001,1.579
GEO,2002,1.571
GEO,2003,1.552
GEO,2004,1.566
GEO,2005,1.583
GEO,2006,1.617
GEO,2007,1.697
GEO,2008,1.832
GEO,2009,1.993
GEO,2010,1.973
GEO,2011,1.915
GEO,2012,1.929
GEO,2013,1.993
GEO,2014,2.18
GEO,2015,2.214
GEO,2016,2.228
GEO,2017,2.136
GEO,2018,2.093
GEO,2019,2.021
GEO,2020,1.976
GEO,2021,1.98
GEO,2022,1.82
GEO,2023,1.81
DEU,1950,2.194
DEU,1951,2.166
DEU,1952,2.136
DEU,1953,2.129
DEU,1954,2.15
DEU,1955,2.158
DEU,1956,2.206
DEU,1957,2.256
DEU,1958,2.262
DEU,1959,2.359
DEU,1960,2.381
DEU,1961,2.465
DEU,1962,2.462
DEU,1963,2.523
DEU,1964,2.525
DEU,1965,2.487
DEU,1966,2.503
DEU,1967,2.439
DEU,1968,2.341
DEU,1969,2.2
DEU,1970,2.024
DEU,1971,1.951
DEU,1972,1.726
DEU,1973,1.551
DEU,1974,1.521
DEU,1975,1.477
DEU,1976,1.494
DEU,1977,1.498
DEU,1978,1.489
DEU,1979,1.494
DEU,1980,1.556
DEU,1981,1.529
DEU,1982,1.504
DEU,1983,1.43
DEU,1984,1.389
DEU,1985,1.378
DEU,1986,1.417
DEU,1987,1.438
DEU,1988,1.464
DEU,1989,1.433
DEU,1990,1.46
DEU,1991,1.344
DEU,1992,1.305
DEU,1993,1.288
DEU,1994,1.254
DEU,1995,1.262
DEU,1996,1.33
DEU,1997,1.377
